load_id,mileage,rate,rate_per_mile,origin,destination,company_name,contact_info,comments,registry_lookup_id,earliest_availability,latest_availability,created_date,modified_date
LS41jS6J,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT 57740""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
DS2PXE0a,381,2000.0,5.2493438320209975,"Irvine, CA","Chandler, AZ",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:01:22,2021-06-28 06:59:59,2021-06-27 07:01:22,2021-06-27 07:01:22
LS41jS6J,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT 57740""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41jS6J,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT 57740""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41mFhw,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Circle 8 Logistics,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""bookgtznow@globaltranz.com""}]",S.560893.177270,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 13:40:36,2021-06-27 13:40:36
DS2PXE0a,381,2000.0,5.2493438320209975,"Irvine, CA","Chandler, AZ",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:01:22,2021-06-28 06:59:59,2021-06-27 07:01:22,2021-06-27 07:01:22
LS41mGue,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Afn,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""BookGTZnow@globaltranz.com""}, {""comment"": ""24hr drop at HomeDepot""}]",S.285720.200478,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 22:04:52,2021-06-27 22:04:52
LS41gqv2,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT: 57744""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41mFhw,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Circle 8 Logistics,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""bookgtznow@globaltranz.com""}]",S.560893.177270,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 13:40:36,2021-06-27 13:40:36
LS41mFhw,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Circle 8 Logistics,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""bookgtznow@globaltranz.com""}]",S.560893.177270,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 13:40:36,2021-06-27 13:40:36
DS2PXE0a,381,2000.0,5.2493438320209975,"Irvine, CA","Chandler, AZ",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:01:22,2021-06-28 06:59:59,2021-06-27 07:01:22,2021-06-27 07:01:22
LS41jS6J,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT 57740""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41jS6J,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT 57740""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41mFhw,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Circle 8 Logistics,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""bookgtznow@globaltranz.com""}]",S.560893.177270,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 13:40:36,2021-06-27 13:40:36
LS41mFhw,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Circle 8 Logistics,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""bookgtznow@globaltranz.com""}]",S.560893.177270,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 13:40:36,2021-06-27 13:40:36
LS41mFhw,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Circle 8 Logistics,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""bookgtznow@globaltranz.com""}]",S.560893.177270,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 13:40:36,2021-06-27 13:40:36
LS41mGue,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Afn,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""BookGTZnow@globaltranz.com""}, {""comment"": ""24hr drop at HomeDepot""}]",S.285720.200478,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 22:04:52,2021-06-27 22:04:52
LS41gqv2,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT: 57744""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41mGue,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Afn,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""BookGTZnow@globaltranz.com""}, {""comment"": ""24hr drop at HomeDepot""}]",S.285720.200478,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 22:04:52,2021-06-27 22:04:52
LS41mFhw,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Circle 8 Logistics,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""bookgtznow@globaltranz.com""}]",S.560893.177270,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 13:40:36,2021-06-27 13:40:36
LS41jS6J,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT 57740""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
LS41gqv2,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT: 57744""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
LS41mGue,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Afn,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""BookGTZnow@globaltranz.com""}, {""comment"": ""24hr drop at HomeDepot""}]",S.285720.200478,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 22:04:52,2021-06-27 22:04:52
LS41jS6J,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT 57740""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
LS41gqv2,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT: 57744""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
DS2PXE0a,381,2000.0,5.2493438320209975,"Irvine, CA","Chandler, AZ",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:01:22,2021-06-28 06:59:59,2021-06-27 07:01:22,2021-06-27 07:01:22
DS2PXE0a,381,2000.0,5.2493438320209975,"Irvine, CA","Chandler, AZ",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:01:22,2021-06-28 06:59:59,2021-06-27 07:01:22,2021-06-27 07:01:22
LS41mGue,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Afn,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""BookGTZnow@globaltranz.com""}, {""comment"": ""24hr drop at HomeDepot""}]",S.285720.200478,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 22:04:52,2021-06-27 22:04:52
LS41gqv2,456,2000.0,4.385964912280702,"San Bernardino, CA","Sparks, NV",Jb Hunt Transport Services Inc,"{""phone"": {""number"": ""8338203922""}}","[{""comment"": ""EXT: 57744""}]",S.116289.203874,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
DS2PXE0a,381,2000.0,5.2493438320209975,"Irvine, CA","Chandler, AZ",Swift Logistics/Swift Transportation Company Of Az,"{""phone"": {""number"": ""8004778025""}}","[{""comment"": ""Macropoint CONSUMER GOODS""}]",S.772516.222353,2021-06-27 07:01:22,2021-06-28 06:59:59,2021-06-27 07:01:22,2021-06-27 07:01:22
LS41mFhw,391,2000.0,5.115089514066496,"Moreno Valley, CA","Tracy, CA",Globaltranz/Circle 8 Logistics,"{""phone"": {""number"": ""2245157267""}}","[{""comment"": ""bookgtznow@globaltranz.com""}]",S.560893.177270,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 13:40:36,2021-06-27 13:40:36
LS41kqPu,321,1900.0,5.919003115264798,"Riverside, CA","Phoenix, AZ",HLH LOGISTICS INC,"{""phone"": {""number"": ""4138354555""}}","[{""comment"": ""Bruce@hlhlogisticsinc.com""}]",S.380279.511294,2021-06-27 17:04:43,2021-06-28 06:59:59,2021-06-27 20:16:36,2021-06-27 20:16:36
LS41kqPu,321,1900.0,5.919003115264798,"Riverside, CA","Phoenix, AZ",HLH LOGISTICS INC,"{""phone"": {""number"": ""4138354555""}}","[{""comment"": ""Bruce@hlhlogisticsinc.com""}]",S.380279.511294,2021-06-27 17:04:43,2021-06-28 06:59:59,2021-06-27 20:16:36,2021-06-27 20:16:36
LS41kqPu,321,1900.0,5.919003115264798,"Riverside, CA","Phoenix, AZ",HLH LOGISTICS INC,"{""phone"": {""number"": ""4138354555""}}","[{""comment"": ""Bruce@hlhlogisticsinc.com""}]",S.380279.511294,2021-06-27 17:04:43,2021-06-28 06:59:59,2021-06-27 20:16:36,2021-06-27 20:16:36
LS41kqPu,321,1900.0,5.919003115264798,"Riverside, CA","Phoenix, AZ",HLH LOGISTICS INC,"{""phone"": {""number"": ""4138354555""}}","[{""comment"": ""Bruce@hlhlogisticsinc.com""}]",S.380279.511294,2021-06-27 17:04:43,2021-06-28 06:59:59,2021-06-27 20:16:36,2021-06-27 20:16:36
LS41kqPu,321,1900.0,5.919003115264798,"Riverside, CA","Phoenix, AZ",HLH LOGISTICS INC,"{""phone"": {""number"": ""4138354555""}}","[{""comment"": ""Bruce@hlhlogisticsinc.com""}]",S.380279.511294,2021-06-27 17:04:43,2021-06-28 06:59:59,2021-06-27 20:16:36,2021-06-27 20:16:36
LS41kqPu,321,1900.0,5.919003115264798,"Riverside, CA","Phoenix, AZ",HLH LOGISTICS INC,"{""phone"": {""number"": ""4138354555""}}","[{""comment"": ""Bruce@hlhlogisticsinc.com""}]",S.380279.511294,2021-06-27 17:04:43,2021-06-28 06:59:59,2021-06-27 20:16:36,2021-06-27 20:16:36
LS41kqPu,321,1900.0,5.919003115264798,"Riverside, CA","Phoenix, AZ",HLH LOGISTICS INC,"{""phone"": {""number"": ""4138354555""}}","[{""comment"": ""Bruce@hlhlogisticsinc.com""}]",S.380279.511294,2021-06-27 17:04:43,2021-06-28 06:59:59,2021-06-27 20:16:36,2021-06-27 20:16:36
LS41kqPu,321,1900.0,5.919003115264798,"Riverside, CA","Phoenix, AZ",HLH LOGISTICS INC,"{""phone"": {""number"": ""4138354555""}}","[{""comment"": ""Bruce@hlhlogisticsinc.com""}]",S.380279.511294,2021-06-27 17:04:43,2021-06-28 06:59:59,2021-06-27 20:16:36,2021-06-27 20:16:36
DS2PZ1sE,389,1800.0,4.627249357326479,"Barstow, CA","Phoenix, AZ",Arl Logistics Llc/Arl Transport Llc,"{""phone"": {""number"": ""4129470542""}}","[{""comment"": ""Requested Equipment: Van""}]",S.100165.147,2021-06-28 04:35:17,2021-06-28 06:59:59,2021-06-28 04:35:17,2021-06-28 04:35:17
DS2PZ2sn,389,1800.0,4.627249357326479,"Barstow, CA","Phoenix, AZ",Arl Logistics Llc/Arl Transport Llc,"{""phone"": {""number"": ""4129470542""}}","[{""comment"": ""Requested Equipment: Van""}]",S.100165.147,2021-06-28 05:10:20,2021-06-28 06:59:59,2021-06-28 05:10:20,2021-06-28 05:10:20
DS2PZ4M7,389,1800.0,4.627249357326479,"Barstow, CA","Phoenix, AZ",Arl Logistics Llc/Arl Transport Llc,"{""phone"": {""number"": ""4129470542""}}","[{""comment"": ""Requested Equipment: Van""}]",S.100165.147,2021-06-28 05:45:07,2021-06-28 06:59:59,2021-06-28 05:45:07,2021-06-28 05:45:07
DS2PZ1sE,389,1800.0,4.627249357326479,"Barstow, CA","Phoenix, AZ",Arl Logistics Llc/Arl Transport Llc,"{""phone"": {""number"": ""4129470542""}}","[{""comment"": ""Requested Equipment: Van""}]",S.100165.147,2021-06-28 04:35:17,2021-06-28 06:59:59,2021-06-28 04:35:17,2021-06-28 04:35:17
DS2PZ0KA,389,1800.0,4.627249357326479,"Barstow, CA","Phoenix, AZ",Arl Logistics Llc/Arl Transport Llc,"{""phone"": {""number"": ""4129470542""}}","[{""comment"": ""Requested Equipment: Van""}]",S.100165.147,2021-06-28 04:00:16,2021-06-28 06:59:59,2021-06-28 04:00:16,2021-06-28 04:00:16
DS2PYzKU,389,1800.0,4.627249357326479,"Barstow, CA","Phoenix, AZ",Arl Logistics Llc/Arl Transport Llc,"{""phone"": {""number"": ""4129470542""}}","[{""comment"": ""Requested Equipment: Van""}]",S.100165.147,2021-06-28 03:25:12,2021-06-28 06:59:59,2021-06-28 03:25:12,2021-06-28 03:25:12
DS2PZ2sn,389,1800.0,4.627249357326479,"Barstow, CA","Phoenix, AZ",Arl Logistics Llc/Arl Transport Llc,"{""phone"": {""number"": ""4129470542""}}","[{""comment"": ""Requested Equipment: Van""}]",S.100165.147,2021-06-28 05:10:20,2021-06-28 06:59:59,2021-06-28 05:10:20,2021-06-28 05:10:20
DS2PZ0KA,389,1800.0,4.627249357326479,"Barstow, CA","Phoenix, AZ",Arl Logistics Llc/Arl Transport Llc,"{""phone"": {""number"": ""4129470542""}}","[{""comment"": ""Requested Equipment: Van""}]",S.100165.147,2021-06-28 04:00:16,2021-06-28 06:59:59,2021-06-28 04:00:16,2021-06-28 04:00:16
LS41kpgG,436,1750.0,4.013761467889908,"Chino, CA","Dixon, CA",Ryan Transportation Service Inc,"{""email"": ""jlange@ryantrans.com""}","[{""comment"": ""1200 PICKUP""}]",S.176170.8784,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:14:46,2021-06-28 04:14:46
LS41km6t,1440,1750.0,1.2152777777777777,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41km6t,1440,1750.0,1.2152777777777777,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41kpgG,436,1750.0,4.013761467889908,"Chino, CA","Dixon, CA",Ryan Transportation Service Inc,"{""email"": ""jlange@ryantrans.com""}","[{""comment"": ""1200 PICKUP""}]",S.176170.8784,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 05:19:46,2021-06-28 05:19:46
LS41kpgG,436,1750.0,4.013761467889908,"Chino, CA","Dixon, CA",Ryan Transportation Service Inc,"{""email"": ""jlange@ryantrans.com""}","[{""comment"": ""1200 PICKUP""}]",S.176170.8784,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 03:14:46,2021-06-28 03:14:46
LS41kpgG,436,1750.0,4.013761467889908,"Chino, CA","Dixon, CA",Ryan Transportation Service Inc,"{""email"": ""jlange@ryantrans.com""}","[{""comment"": ""1200 PICKUP""}]",S.176170.8784,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 05:19:46,2021-06-28 05:19:46
LS41km6t,1440,1750.0,1.2152777777777777,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41km6t,1440,1750.0,1.2152777777777777,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41km6t,1440,1750.0,1.2152777777777777,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41kpgG,436,1750.0,4.013761467889908,"Chino, CA","Dixon, CA",Ryan Transportation Service Inc,"{""email"": ""jlange@ryantrans.com""}","[{""comment"": ""1200 PICKUP""}]",S.176170.8784,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:14:46,2021-06-28 04:14:46
LS41km6t,1440,1750.0,1.2152777777777777,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41km6t,1440,1750.0,1.2152777777777777,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41kpgG,436,1750.0,4.013761467889908,"Chino, CA","Dixon, CA",Ryan Transportation Service Inc,"{""email"": ""jlange@ryantrans.com""}","[{""comment"": ""1200 PICKUP""}]",S.176170.8784,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:14:46,2021-06-28 04:14:46
LS41km6t,1440,1750.0,1.2152777777777777,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41kpgG,436,1750.0,4.013761467889908,"Chino, CA","Dixon, CA",Ryan Transportation Service Inc,"{""email"": ""jlange@ryantrans.com""}","[{""comment"": ""1200 PICKUP""}]",S.176170.8784,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:14:46,2021-06-28 04:14:46
LS41kpgG,436,1750.0,4.013761467889908,"Chino, CA","Dixon, CA",Ryan Transportation Service Inc,"{""email"": ""jlange@ryantrans.com""}","[{""comment"": ""1200 PICKUP""}]",S.176170.8784,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-28 04:14:46,2021-06-28 04:14:46
LS41Nwhu,2184,1700.0,0.7783882783882784,"Lake Forest, CA","Trotwood, OH",Globaltranz/Lps,"{""phone"": {""number"": ""4802916518""}}","[{""comment"": ""teamellis@globaltranz.com""}, {""comment"": ""stop in Anaheim, CA""}]",S.206664.205624,2021-06-26 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
LS41jJAG,310,1700.0,5.483870967741935,"Redlands, CA","Phoenix, AZ",Amx Logistics,"{""phone"": {""extension"": ""2"", ""number"": ""3346992760""}}","[{""comment"": ""capacity@amxtrucking.com""}]",S.100009.289126,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 20:40:36,2021-06-27 20:40:36
LS41Nwhu,2184,1700.0,0.7783882783882784,"Lake Forest, CA","Trotwood, OH",Globaltranz/Lps,"{""phone"": {""number"": ""4802916518""}}","[{""comment"": ""teamellis@globaltranz.com""}, {""comment"": ""stop in Anaheim, CA""}]",S.206664.205624,2021-06-26 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
LS41jJAG,310,1700.0,5.483870967741935,"Redlands, CA","Phoenix, AZ",Amx Logistics,"{""phone"": {""number"": ""3346992760"", ""extension"": ""2""}}","[{""comment"": ""capacity@amxtrucking.com""}]",S.100009.289126,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 20:40:36,2021-06-27 20:40:36
LS41Nwhu,2184,1700.0,0.7783882783882784,"Lake Forest, CA","Trotwood, OH",Globaltranz/Lps,"{""phone"": {""number"": ""4802916518""}}","[{""comment"": ""teamellis@globaltranz.com""}, {""comment"": ""stop in Anaheim, CA""}]",S.206664.205624,2021-06-26 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
LS41jJAG,310,1700.0,5.483870967741935,"Redlands, CA","Phoenix, AZ",Amx Logistics,"{""phone"": {""extension"": ""2"", ""number"": ""3346992760""}}","[{""comment"": ""capacity@amxtrucking.com""}]",S.100009.289126,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 20:40:36,2021-06-27 20:40:36
LS41Nwhu,2184,1700.0,0.7783882783882784,"Lake Forest, CA","Trotwood, OH",Globaltranz/Lps,"{""phone"": {""number"": ""4802916518""}}","[{""comment"": ""teamellis@globaltranz.com""}, {""comment"": ""stop in Anaheim, CA""}]",S.206664.205624,2021-06-26 15:00:00,2021-06-28 06:59:59,2021-06-28 04:59:47,2021-06-28 04:59:47
LS41jJAG,310,1700.0,5.483870967741935,"Redlands, CA","Phoenix, AZ",Amx Logistics,"{""phone"": {""extension"": ""2"", ""number"": ""3346992760""}}","[{""comment"": ""capacity@amxtrucking.com""}]",S.100009.289126,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 20:40:36,2021-06-27 20:40:36
LS41jJAG,310,1700.0,5.483870967741935,"Redlands, CA","Phoenix, AZ",Amx Logistics,"{""phone"": {""number"": ""3346992760"", ""extension"": ""2""}}","[{""comment"": ""capacity@amxtrucking.com""}]",S.100009.289126,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 20:40:36,2021-06-27 20:40:36
LS41jJAG,310,1700.0,5.483870967741935,"Redlands, CA","Phoenix, AZ",Amx Logistics,"{""phone"": {""number"": ""3346992760"", ""extension"": ""2""}}","[{""comment"": ""capacity@amxtrucking.com""}]",S.100009.289126,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 20:40:36,2021-06-27 20:40:36
LS41Nwhu,2184,1700.0,0.7783882783882784,"Lake Forest, CA","Trotwood, OH",Globaltranz/Lps,"{""phone"": {""number"": ""4802916518""}}","[{""comment"": ""teamellis@globaltranz.com""}, {""comment"": ""stop in Anaheim, CA""}]",S.206664.205624,2021-06-26 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41Nwhu,2184,1700.0,0.7783882783882784,"Lake Forest, CA","Trotwood, OH",Globaltranz/Lps,"{""phone"": {""number"": ""4802916518""}}","[{""comment"": ""teamellis@globaltranz.com""}, {""comment"": ""stop in Anaheim, CA""}]",S.206664.205624,2021-06-26 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41Nwhu,2184,1700.0,0.7783882783882784,"Lake Forest, CA","Trotwood, OH",Globaltranz/Lps,"{""phone"": {""number"": ""4802916518""}}","[{""comment"": ""teamellis@globaltranz.com""}, {""comment"": ""stop in Anaheim, CA""}]",S.206664.205624,2021-06-26 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41Nwhu,2184,1700.0,0.7783882783882784,"Lake Forest, CA","Trotwood, OH",Globaltranz/Lps,"{""phone"": {""number"": ""4802916518""}}","[{""comment"": ""teamellis@globaltranz.com""}, {""comment"": ""stop in Anaheim, CA""}]",S.206664.205624,2021-06-26 15:00:00,2021-06-28 06:59:59,2021-06-28 03:54:47,2021-06-28 03:54:47
LS41jJAG,310,1700.0,5.483870967741935,"Redlands, CA","Phoenix, AZ",Amx Logistics,"{""phone"": {""number"": ""3346992760"", ""extension"": ""2""}}","[{""comment"": ""capacity@amxtrucking.com""}]",S.100009.289126,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 20:40:36,2021-06-27 20:40:36
LS41jJAG,310,1700.0,5.483870967741935,"Redlands, CA","Phoenix, AZ",Amx Logistics,"{""phone"": {""number"": ""3346992760"", ""extension"": ""2""}}","[{""comment"": ""capacity@amxtrucking.com""}]",S.100009.289126,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 20:40:36,2021-06-27 20:40:36
LS41mEJs,1440,1650.0,1.1458333333333333,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41mEJs,1440,1650.0,1.1458333333333333,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41mEJs,1440,1650.0,1.1458333333333333,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41mEJs,1440,1650.0,1.1458333333333333,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
LS41mEJs,1440,1650.0,1.1458333333333333,"Dallas, TX","Los Angeles, CA",AAA LOGISTICS LLC,"{""email"": ""aaalogistics@aaalogllc.com""}",[],S.389748.520728,2021-06-27 15:00:00,2021-06-28 06:59:59,2021-06-27 18:49:36,2021-06-27 18:49:36
